"spotify_id","name","artists","snapshot_date","is_explicit","duration_ms","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","__index_level_0__"
"2uk2dAp20GAnu2XLcgeKn4","free fallin’","Terence Lam","2024-06-26 00:00:00.000000000",false,206546,0.473,0.56,11,-9.617,1,0.0317,0.442,0.000189,0.215,0.385,142.132,4,224891
"7GSsG6L0vkIg5CPtrUQ1Hm","無答案","Terence Lam","2024-06-26 00:00:00.000000000",false,242978,0.355,0.427,6,-9.344,1,0.0289,0.595,0.00155,0.361,0.344,143.177,4,224889
"63NZtFw4qM25MuZNVBmj9k","有你聽我的故事","Terence Lam","2024-06-26 00:00:00.000000000",false,221804,0.469,0.562,11,-8.774,1,0.0371,0.201,0,0.105,0.251,132.158,4,224888
"19188WQf2DrNMfI1XLDnYF","Utested","Ari Bajgora","2024-06-27 00:00:00.000000000",true,162857,0.498,0.515,5,-10.601,1,0.2,0.366,0,0.0853,0.273,82.586,4,220195
"4zf7VxEF3GMizhklbgXYLR","Baby Gangster","BARBEL, Nerry Money","2024-06-27 00:00:00.000000000",true,239016,0.544,0.758,8,-4.246,0,0.334,0.538,0,0.127,0.385,100.049,4,220097
"6O2hrfRRPBJ59PwKhSKFHz","Ogechi (feat. Davido) [Remix]","BoyPee, Hyce, Brown Joel, Davido","2024-06-27 00:00:00.000000000",false,192262,0.454,0.637,11,-8.869,1,0.242,0.804,0,0.589,0.719,98.659,3,220303
"4eSLcw0LhrGajDQo9uQo8g","pegao al celu","Bobby Moon","2024-06-27 00:00:00.000000000",false,155274,0.815,0.412,10,-7.814,1,0.0459,0.0647,0,0.111,0.482,105.024,4,220063
"6ryWXzeSbDX5cebOrgjMKL","World, Hold On - FISHER Rework","Bob Sinclar, Steve Edwards, FISHER","2024-06-27 00:00:00.000000000",false,178304,0.771,0.883,1,-5.242,0,0.06,0.006,0.00601,0.135,0.892,127.006,4,220649
"7yfcQynap4xcNqnydaFw83","Ai Mà Biết Được (feat. tlinh)","SOOBIN, tlinh","2024-06-27 00:00:00.000000000",false,240000,0.689,0.634,11,-6.78,0,0.0439,0.442,0.00000719,0.12,0.241,102.995,4,219057
"2zCkru42FlOYnguzb9Z4aT","Viac","Nerieš, Separ","2024-06-27 00:00:00.000000000",true,212727,0.915,0.388,6,-5.587,1,0.0382,0.0583,0.000229,0.106,0.759,110.003,4,219545
"40sRMHcdSscmLVWqCiFdML","dafür bin ich frei (feat. Bausa)","Zartmann, Bausa","2024-06-27 00:00:00.000000000",true,166009,0.774,0.57,6,-7.35,1,0.275,0.0638,0.000016,0.144,0.371,140.063,4,221841
"6WTFHKrnZpwEBLRS10Ylqs","misses","Dominic Fike","2024-06-27 00:00:00.000000000",false,74378,0.578,0.509,2,-6.229,1,0.0279,0.13,0.734,0.344,0.586,119.945,4,222449
"2LMW0Tce3jhJT2pqPSxL3q","The Weekend","Jaden Bojsen","2024-06-27 00:00:00.000000000",false,193758,0.742,0.756,1,-6.43,1,0.134,0.0612,0.00777,0.0449,0.584,123.034,4,222491
"5Qqpplbu8ROd71c0brQxyy","Filha do Deputado","Mc IG, MC Ryan SP, DJ Glenner, Mc Poze do Rodo, Oruam","2024-06-27 00:00:00.000000000",true,371852,0.83,0.464,1,-10.547,0,0.321,0.623,0,0.2,0.542,124.028,4,222225
"5Pgk9kWgS3MyzYhY8I8b8X","Transparent","VERONICA VITALE","2024-06-27 00:00:00.000000000",false,211637,0.179,0.598,8,-11.82,1,0.0706,0.773,0.00473,0.111,0.36,181.014,5,221644
"5c7KDgMoiXsNTee0VkrZiV","Mia","Steven Vitali","2024-06-27 00:00:00.000000000",false,200000,0.557,0.472,9,-15.217,0,0.0286,0.0237,0.369,0.117,0.294,116.309,4,221600
"0RDWNcuFB3Tw3kDBLhoBAt","on läinud nii","säm, Karl Killing","2024-06-27 00:00:00.000000000",false,172173,0.775,0.592,4,-8.103,0,0.215,0.373,0.00107,0.319,0.746,138.025,4,221630
"3VvA1wSxukMLsvXoXtlwWx","Hecha Pa' Mi","Boza","2024-06-28 00:00:00.000000000",false,186133,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,4,216448
"2Txoe8Ba1td570grde1cd4","Knockout (feat. SABRI)","Olamide, SABRI","2024-06-28 00:00:00.000000000",false,212358,0.557,0.508,2,-7.557,1,0.269,0.45,0.0000282,0.107,0.0688,151.788,5,216657
"0DcYVT1TEb9FP9AKHgyrcb","Makaveli","Olamide","2024-06-28 00:00:00.000000000",false,188519,0.83,0.806,10,-7.801,0,0.06,0.116,0.1,0.0966,0.334,95.041,4,216655
"3W3y3pGDnfhUQHeCoUwFLe","Morowore","Olamide","2024-06-28 00:00:00.000000000",false,208421,0.425,0.829,1,-6.661,1,0.211,0.114,0.0154,0.292,0.577,155.637,5,216654
"4OXlgrOv4FtLuMnuqsI69c","Synchro System (feat. Pheelz, Young Jonn & Lil Kesh)","Olamide, Pheelz, Young Jonn, Lil Kesh","2024-06-28 00:00:00.000000000",true,163468,0.623,0.737,11,-5.721,0,0.427,0.464,0,0.225,0.409,160.817,5,216653
"0WeU5EfNFu1wmlmCdMNDEJ","Metaverse","Olamide","2024-06-28 00:00:00.000000000",false,179478,0.822,0.897,11,-6.536,0,0.0853,0.0315,0.395,0.0863,0.698,115.023,4,216652
"4nj32rIPm4mqx15x8B1meM","Hello Habibi","Olamide","2024-06-28 00:00:00.000000000",false,136732,0.621,0.699,4,-5.164,0,0.369,0.437,0,0.287,0.49,66.953,5,216651
"7vdGiPrjK0gJBoZE8UhDMJ","Uptown Disco","Olamide, Fireboy DML, Asake","2024-06-28 00:00:00.000000000",true,239865,0.573,0.832,2,-7.975,1,0.299,0.19,0,0.0937,0.517,153.215,5,216650
"43aIA9Lq1rvYF2M0I3QqfU","The Bird Song","Joost","2024-06-28 00:00:00.000000000",false,172129,0.669,0.964,5,-5.081,0,0.0723,0.0135,0.00426,0.335,0.688,161.992,4,216585
"4dbp2q4IPbDvmDlECn3Xii","Szum","Kaśka Sochacka","2024-06-28 00:00:00.000000000",false,233578,0.557,0.701,1,-7.926,1,0.0344,0.26,0.0000927,0.0886,0.528,130.001,4,216249
"4EV2AD1AL9AV7eY0jhAY1k","Ela Joga na Hora","Mc Pogba, DJ Guih Da ZO","2024-06-28 00:00:00.000000000",true,132922,0.949,0.669,2,-3.922,0,0.222,0.36,0.000592,0.169,0.843,130.05,4,217046
"14xb83sTdlt21uPgv9AeSr","Rooftop","L'morphine","2024-06-28 00:00:00.000000000",false,223366,0.64,0.563,8,-11.161,0,0.569,0.531,0.0000295,0.0967,0.526,132.703,5,216844
"2X1ECGLrrLarzXDhFfLJ7t","Toy Story","L'morphine","2024-06-28 00:00:00.000000000",false,156000,0.776,0.452,0,-13.845,1,0.398,0.0129,0.00000214,0.332,0.549,159.906,4,216833
"6caOwpGxb74kbrSO2b2Fzn","Gourou","L'morphine","2024-06-28 00:00:00.000000000",false,174545,0.776,0.446,8,-13.182,1,0.516,0.205,0.00000492,0.109,0.535,131.871,4,216831
"5Yd23nlQjtvyceg2u2BnxQ","Dokhana","L'morphine","2024-06-28 00:00:00.000000000",false,172941,0.822,0.532,11,-11.61,1,0.174,0.357,0.0218,0.11,0.676,136.044,4,216824
"7mEHUvrB2eFoFepaDMZL74","Subway Surfer","L'morphine","2024-06-28 00:00:00.000000000",false,144466,0.622,0.524,1,-9.061,1,0.428,0.434,0,0.0903,0.466,102.614,4,216820
"4zClnp7msFtNrOgYO9SSd7","We9tna","L'morphine","2024-06-28 00:00:00.000000000",false,200909,0.76,0.522,11,-12.738,0,0.236,0.0544,0.000101,0.395,0.34,138.031,4,216816
"0y5Ex8oQ8zCH5TQxHUy1Eo","you look like you love me (feat. Riley Green)","Ella Langley, Riley Green","2024-06-28 00:00:00.000000000",false,224280,0.663,0.675,11,-5.851,1,0.0321,0.353,0,0.21,0.455,128.942,4,215589
"12emtTdD2N7bGcS11Z1yKs","Dale Don Dale","servis gosevilde alihan","2024-06-28 00:00:00.000000000",true,114887,0.808,0.735,0,-3.462,1,0.0617,0.17,0.0000251,0.0586,0.471,121.961,4,215706
"7ECh82uBlQDb85MpHWkFRY","Somos Vinotinto","Gigi Mendez","2024-06-28 00:00:00.000000000",false,160615,0.595,0.861,6,-4.698,0,0.197,0.344,0,0.209,0.621,129.949,4,215489
"7Aby8cQAKbjRU4MWOXynBc","Perreo Exotic","Dani Torres","2024-06-28 00:00:00.000000000",false,171840,0.85,0.644,1,-6.694,1,0.0983,0.175,0.0000013,0.0624,0.56,94.979,4,215473
"1vYi4tev58CU2YNr1UmXD0","Te lo Declaro","Raudel Escuadron, Al2 El Aldeano","2024-06-28 00:00:00.000000000",false,195048,0.73,0.694,9,-7.787,0,0.342,0.0491,0,0.229,0.687,83.333,4,215456
"1Vo4peT3VmtdLVtw1s65Cm","Ingen annan rör mig som du","Norlie & KKV","2024-06-28 00:00:00.000000000",true,189800,0.689,0.754,1,-4.433,1,0.0395,0.0285,0,0.144,0.717,114.008,4,215999
"5RTMpECEVHy3H9jtn7HKi5","Qual é seu desejo?","Tz da Coronel","2024-06-28 00:00:00.000000000",true,153429,0.849,0.54,5,-4.375,0,0.0387,0.47,0,0.115,0.737,132.991,4,216184
"3ilELZDIrl2JXUcTIVM6OS","Tänk Om Vi Var Gay","De Vet Du, Edvin Törnblom","2024-06-28 00:00:00.000000000",true,215064,0.7,0.697,0,-3.921,1,0.0418,0.277,0,0.507,0.544,77.011,4,215969
"780be5fB7823aHG06mwTat","Baianá","Bakermat","2024-06-28 00:00:00.000000000",false,180842,0.587,0.722,2,-6.983,0,0.0709,0.000754,0.668,0.543,0.466,121.964,4,218444
"3z1ay3o5wECIOIYIp7eM5H","pausa da sua tristeza","Baco Exu do Blues, Liniker","2024-06-28 00:00:00.000000000",false,193188,0.736,0.359,1,-10.6,0,0.251,0.521,0,0.376,0.408,100.051,4,218594
"6hd5MpG4Wsw8lzGupFegck","você foi a melhor","Baco Exu do Blues","2024-06-28 00:00:00.000000000",false,186815,0.656,0.311,1,-13.497,1,0.172,0.129,0.00426,0.118,0.605,87.959,4,218593
"6iWhbnoRFP66gO2dTe6Ro6","fetiche","Baco Exu do Blues","2024-06-28 00:00:00.000000000",false,162923,0.756,0.289,11,-15.487,0,0.344,0.638,0.0000162,0.111,0.767,129.745,4,218590
"51Hgjd6p6uiZc1zwdbAxK7","piscina vazia","Baco Exu do Blues","2024-06-28 00:00:00.000000000",false,178517,0.545,0.345,11,-11.977,0,0.206,0.645,0.0000506,0.118,0.512,86.197,4,218588
"5rJgX5L7FoBwIk6ddAxDLa","tanta inveja","Baco Exu do Blues","2024-06-28 00:00:00.000000000",false,153480,0.591,0.282,4,-12.591,1,0.558,0.793,0,0.105,0.473,124.723,4,218583
"5GikULGCkwN6T8l5ldDAGL","Жалко","Galena","2024-06-28 00:00:00.000000000",false,229333,0.678,0.808,3,-4.405,0,0.0633,0.353,0,0.326,0.603,90.057,4,218687
"3D4O7Jetr7t07qOo6i6Pds","Delta Force","Galena, Tzankǎ Uraganu","2024-06-28 00:00:00.000000000",false,187200,0.862,0.876,1,-4.053,1,0.0691,0.0476,0.000119,0.0775,0.922,150.022,4,218670
"3w30KXcLHK8crsWlDAxSVe","Докторе","Galena","2024-06-28 00:00:00.000000000",false,209571,0.665,0.83,9,-4.572,0,0.105,0.0562,0,0.339,0.595,140.054,4,218697
"6i9AZs8Cv8d3I6PQMN22RC","Зиг-заг","Galena","2024-06-28 00:00:00.000000000",false,168800,0.78,0.862,5,-3.473,1,0.0896,0.151,0,0.251,0.714,149.969,4,218667
"70xt0VZFShxSbfhTg3NcmF","Don't Turn The Bass Down","L'Entourloop, Azahriah","2024-06-28 00:00:00.000000000",false,202743,0.738,0.45,0,-7.726,0,0.442,0.271,0.0000316,0.109,0.688,79.654,4,217469
"0qBH1UQxdvqYyZrFQUBFno","去北極忘記你","Gareth.T","2024-06-28 00:00:00.000000000",false,251175,0.544,0.231,7,-12.933,1,0.0355,0.92,0,0.155,0.216,121.652,4,217577
"5My0SnKMr3ZNiIpzXJiwiM","Mona Lisa","Bruno X Spacc","2024-06-28 00:00:00.000000000",true,173750,0.792,0.656,11,-5.251,0,0.111,0.221,0.0000141,0.0997,0.368,96.058,4,217496
"3kFARBEeuPigGaUIJFgwD2","Cash N'","4Mat B","2024-06-28 00:00:00.000000000",true,198193,0.789,0.757,1,-7.897,1,0.135,0.00145,0.746,0.0702,0.915,155.087,4,217200
"0cDq1fpfr9NNFNAKQXLLK7","Mezzo Rotto (feat. BigMama)","Alessandra Amoroso, BigMama","2024-06-28 00:00:00.000000000",false,195238,0.784,0.504,7,-10.965,1,0.159,0.495,0,0.093,0.508,125.898,4,217196
"4TzuhUQ81vpZAs5V3Yk0Wi","Trap","TOQUEL, FLY LO, Baghdad","2024-06-28 00:00:00.000000000",true,190129,0.84,0.633,4,-8.734,0,0.301,0.227,0.0000248,0.227,0.547,76.989,4,217689
"7z3PblAN3dH1JMewiRydkZ","GIRLS","The Kid LAROI","2024-06-29 00:00:00.000000000",true,152979,0.731,0.734,7,-3.145,0,0.0515,0.0382,0.00000167,0.353,0.797,101.008,4,212872
"7ELUUCWIHlyWIPlO2u1WT8","Sommerflørt","Isah, Synne Vo","2024-06-29 00:00:00.000000000",false,161750,0.677,0.536,4,-6.549,1,0.0461,0.0822,0,0.209,0.532,83.501,4,212892
"03EVFwVKaimcw3ZNkoU6x7","Lever Livet","Kamelen","2024-06-29 00:00:00.000000000",false,173307,0.571,0.901,11,-5.519,0,0.0291,0.0222,0,0.114,0.548,145.03,4,212887
"7fA7mrYaXVDVVGCAV65NRN","Higher","Burna Boy","2024-06-29 00:00:00.000000000",false,137631,0.784,0.512,0,-8.694,1,0.0944,0.0951,0.000334,0.312,0.842,116.945,4,213000
"7gv9Ky47iGM6LRp5aO5tkt","Vannacht Slaap Jij Bij Mij","Afro Bros, John West, Monq, Billy Dans","2024-06-29 00:00:00.000000000",false,148704,0.92,0.721,2,-4.96,1,0.152,0.0594,0.00000221,0.0533,0.609,97.945,4,212924
"79y8ryuM6Epb4f6nDgvY5F","Intro 3","KA","2024-06-29 00:00:00.000000000",true,323502,0.732,0.572,9,-7.818,0,0.337,0.098,0,0.123,0.252,95.136,4,212910
"1kPhV0KQui1phEpjnWIqUN","Smeraldo Garden Marching Band (feat. Loco)","Jimin, Loco","2024-06-29 00:00:00.000000000",false,182840,0.79,0.915,4,-2.251,1,0.146,0.0366,0,0.0785,0.726,97.47,4,212950
"6vvPecFTmWxDfEJ6cYT1wa","Rockstar","LISA","2024-06-29 00:00:00.000000000",true,138213,0.668,0.628,8,-4.692,1,0.046,0.129,0,0.0293,0.568,140.053,4,212663
"3aUXmVAY0lwWCTkQydGows","WCIĄŻ JESTEM CHORY","vkie","2024-06-29 00:00:00.000000000",true,167410,0.773,0.637,9,-8.462,1,0.3,0.1,0,0.117,0.285,97.523,4,212583
"34gvxYgPah89qF4uZNuRkG","Celebra - Remix","Morera, Baby Lores","2024-06-29 00:00:00.000000000",false,208652,0.713,0.721,0,-7.366,1,0.0471,0.167,0,0.0448,0.649,101.603,4,212755
"5bEoMNE8AuautKnCVKHyxf","Dikapamigay","Realest Cram, ENZO MF","2024-06-29 00:00:00.000000000",true,257441,0.66,0.66,4,-8.361,1,0.0353,0.528,0,0.1,0.734,85.982,4,212699
"1LZ8P7gjRdjwgDBOFnUS5B","EDM","Big Baby Tape, Aarne, Платина","2024-06-29 00:00:00.000000000",true,163529,0.851,0.603,11,-4.866,0,0.0818,0.0501,0.0000259,0.134,0.595,76.487,4,213247
"4o9kHw0XBJfGazV6bgttU4","Supersonic","Big Baby Tape, Aarne","2024-06-29 00:00:00.000000000",false,164000,0.882,0.855,8,-5.386,1,0.0428,0.545,0,0.213,0.817,120.008,4,213242
"3E7pXPvfPnueoZKz4VTg1n","Ameli","Big Baby Tape, Aarne, Toxi$","2024-06-29 00:00:00.000000000",true,179200,0.809,0.835,11,-4.149,0,0.049,0.0985,0,0.118,0.904,149.923,4,213241
"0N0AKG7UZFeriCxOWNOIuD","Koursi w Kourda","L'morphine","2024-06-29 00:00:00.000000000",false,241702,0.852,0.421,1,-12.061,1,0.435,0.546,0.000226,0.0652,0.578,140.999,4,213156
"1SjsVdSXpwm1kTdYEHoPIT","Sun to Me","Zach Bryan","2024-06-29 00:00:00.000000000",false,163031,0.505,0.27,9,-9.165,0,0.0333,0.593,0,0.133,0.557,98.721,4,211948
"1NqJWa5UEiIRFEejpzfzCd","Мажоры","LIL MORTY","2024-06-29 00:00:00.000000000",true,130392,0.695,0.686,11,-8.983,0,0.309,0.217,0.00000384,0.285,0.536,140.004,4,211966
"2GyQ041yVKspzq4jawdpNh","Training Day","Big Baby Tape, Aarne","2024-06-29 00:00:00.000000000",true,134314,0.781,0.824,2,-5.222,1,0.234,0.0548,0,0.0857,0.357,174.891,4,211989
"0ZDYsDRFi7H34pXTLdZOoz","Va a Doler","Giany","2024-06-29 00:00:00.000000000",false,181687,0.721,0.859,1,-3.973,1,0.0466,0.0623,0,0.109,0.827,160.026,4,211896
"1t2MQpMDtJT5VL2tAPHrGN","Cowboys Cry Too (with Noah Kahan)","Kelsea Ballerini, Noah Kahan","2024-06-29 00:00:00.000000000",false,230600,0.442,0.603,11,-5.719,1,0.0304,0.602,0,0.161,0.456,86.494,4,211919
"7AxK6ojozGBLlxuRaXwQQ1","Ölüyorum Anla","Mert Demir","2024-06-29 00:00:00.000000000",false,183896,0.701,0.807,1,-8.606,0,0.0361,0.4,0.223,0.106,0.918,115.987,4,212067
"0YdOVBaa6PHr0e55w8pWkd","Padre Nuestro","Javier Di Salvo","2024-06-29 00:00:00.000000000",false,234490,0.784,0.796,0,-6.1,1,0.0917,0.558,0,0.411,0.684,124.956,4,211834
"1S646cKsJiNlRmBO1Xt5gg","ORGULLO REMIX","FABRO, Micro TDH","2024-06-29 00:00:00.000000000",false,168708,0.346,0.534,11,-5.888,1,0.0391,0.773,0,0.155,0.479,75.848,4,211831
"5OwAhFlvFZ4ZdGDfroYgAm","Cuando Te Vi | CROSSOVER #5","Big One, Maria Becerra, Trueno","2024-06-29 00:00:00.000000000",true,218400,0.83,0.741,1,-4.267,0,0.0753,0.131,0,0.109,0.558,99.99,4,211857
"4tqXSj46umlymdIxqY8zso","giá như","SOOBIN","2024-06-29 00:00:00.000000000",false,223200,0.748,0.474,7,-11.228,0,0.0354,0.206,0.0000943,0.0832,0.446,124.975,4,211789
"5XfGQZA0ioQAWUjlyJRcHc","1000 Ánh Mắt","Shiki, Obito","2024-06-29 00:00:00.000000000",false,152000,0.641,0.326,8,-8.716,1,0.0325,0.789,0,0.104,0.474,143.997,4,211777
"01prGWjCTxKBxJc400zwvQ","Rockstar - Extended","LISA","2024-06-29 00:00:00.000000000",true,164782,0.645,0.688,1,-4.799,1,0.043,0.0606,0.0000014,0.0601,0.587,139.957,4,211774
"5496lks6V3fh1mZAB6IAap","Alibi (with Pabllo Vittar & Yseult)","Sevdaliza, Pabllo Vittar, Yseult","2024-06-29 00:00:00.000000000",false,161655,0.741,0.754,11,-5.412,0,0.0327,0.00526,0.00000821,0.125,0.717,126.98,4,212445
"4POdzwp6hDWk0OMH2gNE6v","IBIZA","Jireel","2024-06-29 00:00:00.000000000",true,152000,0.526,0.75,1,-5.23,1,0.146,0.0345,0,0.27,0.232,84.305,4,212343
"3cRVqcndSoWFjf3QNTDoNx","Rockstar - Slowed Down","LISA","2024-06-29 00:00:00.000000000",true,160994,0.703,0.622,5,-6.434,1,0.0378,0.134,0,0.0216,0.66,120.056,4,212123
"7grL80WBzT5yxhpTkXIvJe","Rockstar - Sped Up","LISA","2024-06-29 00:00:00.000000000",true,110399,0.585,0.558,11,-10.751,1,0.138,0.229,0.000391,0.0612,0.634,175.055,4,212120
"64Wx8rvZgTwXgoVrapW1mj","Rockstar - Instrumental","LISA","2024-06-29 00:00:00.000000000",false,133827,0.769,0.453,8,-6.89,1,0.106,0.0203,0.0314,0.06,0.288,139.987,4,212116
"5HrIcZOo1DysX53qDRlRnt","Shoong! (feat. LISA of BLACKPINK)","TAEYANG, LISA","2024-06-29 00:00:00.000000000",false,205101,0.765,0.71,11,-6.126,0,0.0549,0.0079,0,0.393,0.245,110.006,4,212143
"2BCskl15k3IkQmj2YTYk2b","Tillfälligheter / Hungry Hearts - Mashup","Nause, Hogland, Veronica Maggio","2024-06-29 00:00:00.000000000",false,194933,0.586,0.78,0,-7.076,1,0.0395,0.02,0,0.105,0.416,127.963,4,212318
"7nwxrW8dM7LJWQ5ne64Adj","Fin & Bad","Asme","2024-06-29 00:00:00.000000000",true,121383,0.716,0.635,5,-6.048,0,0.248,0.117,0,0.108,0.59,97.026,4,212307
"6ioloNq3bBHgoIJh3rC8BQ","Razones","Ozuna, Anuel AA, Mambo Kingz, DJ Luian","2024-06-29 00:00:00.000000000",false,222727,0.658,0.654,11,-4.344,1,0.0853,0.511,0.00000166,0.552,0.523,165.018,4,214729
"7zrBzKYCZSFLXWaMIbv0aX","Pa Mu","Dardan, Azet","2024-06-29 00:00:00.000000000",false,170500,0.806,0.778,7,-7.36,0,0.0547,0.281,0.00000776,0.156,0.359,104.014,4,214797
"4sFnOjqO3s7Iphbg2MPKDd","HOT UPTOWN (feat. Drake)","Camila Cabello, Drake","2024-06-29 00:00:00.000000000",false,150746,0.765,0.741,5,-7.361,0,0.274,0.338,0.0000887,0.132,0.68,128.044,4,214837
"4JeRA6jqXpChOxN0Gnd4tP","Dale","Dardan, Azet","2024-06-29 00:00:00.000000000",false,155355,0.832,0.808,6,-6.079,0,0.0719,0.103,0.00000461,0.0861,0.456,133.09,4,214771
"3RJPzC0EONNC7lwaKozCIJ","God nats søvn","Artigeardit","2024-06-29 00:00:00.000000000",true,144749,0.784,0.474,1,-9.342,1,0.399,0.223,0,0.153,0.723,94.068,4,214471
"6IQvWaVOykPkINlpdfULOr","Company","Thor Farlov","2024-06-29 00:00:00.000000000",false,146977,0.789,0.736,5,-5.831,0,0.16,0.119,0.000293,0.161,0.673,133.971,4,214463
"6mCX1dL0vG71HxcI1OdRBe","Holddamagle","Artigeardit","2024-06-29 00:00:00.000000000",true,112867,0.913,0.522,1,-6.9,1,0.268,0.00854,0.0000212,0.0417,0.652,143.092,4,214458
"3CEBi49OOOiqoj5ePizj2G","Sommerfugle","Artigeardit","2024-06-29 00:00:00.000000000",true,129529,0.897,0.439,1,-7.548,1,0.374,0.0314,0,0.108,0.379,85.005,4,214487
"5mmK4gHPExv7Hg5GqNFusb","Oh my goodness","Artigeardit","2024-06-29 00:00:00.000000000",true,116012,0.912,0.555,10,-7.357,1,0.071,0.0357,0,0.246,0.153,134.106,4,214484
"77BeE5CasHQzrVxKXKVTR7","WOA","Deny K, Angel Dior","2024-06-29 00:00:00.000000000",false,143225,0.884,0.706,6,-1.542,1,0.0781,0.532,0.0000382,0.0769,0.664,124,4,214417
"0LSOgugeg2o4grjtIZVenr","Julieta","Tito Sam","2024-06-29 00:00:00.000000000",false,178909,0.795,0.829,1,-6.43,0,0.0848,0.0246,0.182,0.101,0.842,110.062,4,214434
"6DxyVK2Pfpk3xb8HBIsKuh","BLACK BUFFS","KALIM, Lucio101","2024-06-29 00:00:00.000000000",false,129795,0.924,0.677,2,-8.655,1,0.272,0.00268,0.00121,0.227,0.566,97.953,4,214526
"7x76MsHLcWQ4rLlHVkT7yw","Randali","Chapo102, Nina Chuba","2024-06-29 00:00:00.000000000",false,143043,0.725,0.697,0,-5.132,1,0.216,0.308,0,0.186,0.779,78.995,4,214512
"4IjCVfzb1JQJ8KKkhXllVl","Irgendwas klopft","CIVO, Montez","2024-06-29 00:00:00.000000000",false,126450,0.798,0.499,11,-10.383,1,0.0861,0.173,0.000359,0.126,0.563,100.011,4,214510
"1No9gdv9NdknsaVA4Zdbku","DEUTSCHLAND 🇩🇪","Ski Aggu, Ikkimel","2024-06-29 00:00:00.000000000",true,158295,0.733,0.872,7,-6.223,1,0.0875,0.0775,0.0492,0.17,0.766,165.97,4,214506
"1mEfToy1yYaTkCOmCp2VH8","space","Pam Rabbit","2024-06-29 00:00:00.000000000",true,172945,0.667,0.684,0,-6.453,1,0.239,0.0976,0,0.108,0.415,149.086,3,214557
"1BcMzuSjTXuA99dY5l9Ijx","Champion (feat. Amo)","Celo & Abdi, Amo","2024-06-29 00:00:00.000000000",true,167941,0.708,0.668,0,-8.352,0,0.459,0.34,0,0.108,0.609,92.586,4,214546
"10brJDxBAzKYAzNyi65kkT","Fainting","DJ One","2024-06-29 00:00:00.000000000",false,147545,0.675,0.801,3,-6.272,1,0.186,0.456,0.000153,0.0878,0.493,110.041,4,215150
"5gxgJcZHIJdqQ7RDZYfw6z","MJ Flow","Big Baby Tape, Aarne","2024-06-29 00:00:00.000000000",true,158104,0.953,0.814,9,-5.232,1,0.115,0.0668,0,0.0786,0.91,140.037,4,214869
"0sakZDi0XsTdFRrDtJZR0N","Taz Muzik","Big Baby Tape, Aarne, Voskresenskii","2024-06-29 00:00:00.000000000",true,163404,0.726,0.695,1,-4.301,1,0.411,0.2,0,0.135,0.524,94.492,4,214873
"74qrCDDswH0NKgVAf6ZOlO","Closer","Big Baby Tape, Aarne","2024-06-29 00:00:00.000000000",true,122750,0.645,0.56,8,-5.456,1,0.377,0.0452,0,0.122,0.549,94.044,4,214874
"7Er6wXTKI7DsQo9n4oK8r3","Krug","Big Baby Tape, Aarne, Платина","2024-06-29 00:00:00.000000000",true,219200,0.865,0.88,7,-4.167,1,0.167,0.0118,0.0000145,0.286,0.897,149.989,4,214898
"1SWDfZj8YO4FeDr9kAHfWm","FREESOSA","Big Baby Tape, Aarne, FEDUK","2024-06-29 00:00:00.000000000",true,166216,0.967,0.601,10,-7.033,1,0.0933,0.158,0.00000588,0.178,0.645,130.025,4,214888
"0BOW8Tgec2VQu8VuNWNSir","Da Law","Big Baby Tape, Aarne, Icegergert","2024-06-29 00:00:00.000000000",true,152363,0.747,0.76,5,-5.083,1,0.188,0.0426,0.00000312,0.481,0.71,164.946,4,214887
"2JNKAWUdXST888vm2Dn2mI","Coldest Man","Big Baby Tape, Aarne","2024-06-29 00:00:00.000000000",true,139607,0.841,0.697,1,-5.826,1,0.0849,0.0918,0,0.363,0.693,152.988,4,214877
"0KcPjLCxQGKUOhTjjfb5g0","Not Obama","Big Baby Tape, Aarne","2024-06-29 00:00:00.000000000",true,144000,0.88,0.692,2,-6.667,1,0.189,0.334,0,0.111,0.65,149.994,4,214875
"4LK3G3bxhj1OYcOdOvXmXp","Ток по тялото","Galena","2024-06-29 00:00:00.000000000",false,185777,0.796,0.871,4,-4.718,0,0.0721,0.0769,0,0.325,0.884,135.031,4,215036
"1i19URHkO0hfawEtZ9JiwO","Запалката","Galena","2024-06-29 00:00:00.000000000",false,198580,0.723,0.911,4,-5.441,0,0.146,0.0413,0,0.362,0.931,155.047,4,215033
"2EQc2P44Rbxnisizg91153","Убий ме","Galena","2024-06-29 00:00:00.000000000",false,200400,0.632,0.826,7,-6.683,0,0.217,0.0563,0,0.791,0.35,99.851,4,215028
"0nOmcHDPI2fwIBEDeuSwzT","Играй","Galena","2024-06-29 00:00:00.000000000",false,189473,0.77,0.77,5,-6.218,0,0.242,0.0206,0,0.214,0.541,171.052,4,215025
"5PQlQd0gGPchJ1Irj5EPlG","Неговата женa","Galena","2024-06-29 00:00:00.000000000",false,227368,0.762,0.713,6,-5.791,0,0.0676,0.178,0,0.187,0.613,113.982,4,215048
"7CgAXaZVLtM6dSuo9fxLeh","RÓLAD SZÓL","KKevin","2024-06-29 00:00:00.000000000",true,159360,0.916,0.555,7,-8.176,1,0.211,0.0131,0.000516,0.103,0.605,125.034,4,213814
